brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg
Mitsubishi,3000GT SL (J) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0627.jpg,29980,4WD,222,1610,274,102 to ? W/Kg
Mitsubishi,3000GT SL (J) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0632.jpg,29980,4WD,222,1600,274,103 to ? W/Kg
Mitsubishi,3000GT SR (J) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0623.jpg,29910,4WD,222,1610,274,102 to ? W/Kg
Mitsubishi,3000GT SR (J) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0628.jpg,29980,4WD,222,1610,274,102 to ? W/Kg
Mitsubishi,3000GT SR (J) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0633.jpg,29980,4WD,222,1600,274,103 to ? W/Kg
Mitsubishi,3000GT VR-4 (J) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0657.jpg,43230,4WD,276,1680,426,123 to ? W/Kg
Mitsubishi,3000GT VR-4 Turbo (J) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0651.jpg,43150,4WD,276,1710,426,120 to ? W/Kg
Mitsubishi,3000GT VR-4 Turbo (J) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0655.jpg,43230,4WD,276,1710,426,120 to ? W/Kg
Mitsubishi,3000GT VR-4 Turbo (J) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0658.jpg,43230,4WD,276,1680,426,123 to ? W/Kg
Mitsubishi,AIRTREK Turbo-R '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0637.jpg,22950,4WD,237,1520,343,116 to ? W/Kg
Mitsubishi,COLT 1.5 Sport X Version '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0612.jpg,14950,FF,97,1030,132,70 to ? W/Kg
Mitsubishi,CZ-3 Tarmac '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0647.jpg,80000,4WD,219,1200,,136 to ? W/Kg
Mitsubishi,CZ-3 Tarmac Rally Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0677.jpg,300000,4WD,305,1200,,189 to ? W/Kg
Mitsubishi,Concept XR-PHEV EVOLUTION Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1342.jpg,1000000,4WD,503,1350,1014,278 to 292 W/Kg
Mitsubishi,ECLIPSE GT '06,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0644.jpg,25000,FF,263,1575,353,124 to ? W/Kg
Mitsubishi,ECLIPSE GT '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0640.jpg,21420,FF,227,1330,289,127 to ? W/Kg
Mitsubishi,ECLIPSE Spyder GTS '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0624.jpg,26780,FF,210,1510,277,104 to ? W/Kg
Mitsubishi,FTO GP Version R '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0634.jpg,21600,FF,197,1150,200,128 to ? W/Kg
Mitsubishi,FTO GP Version R '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0635.jpg,21600,FF,197,1150,200,128 to ? W/Kg
Mitsubishi,FTO GPX '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0625.jpg,22870,FF,197,1170,200,126 to ? W/Kg
Mitsubishi,FTO GPX '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0629.jpg,22870,FF,197,1170,200,126 to ? W/Kg
Mitsubishi,FTO GPX '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0630.jpg,23330,FF,197,1170,200,126 to ? W/Kg
Mitsubishi,FTO GR '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0618.jpg,18870,FF,168,1150,186,109 to ? W/Kg
Mitsubishi,FTO GR '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0620.jpg,18870,FF,177,1150,191,115 to ? W/Kg
Mitsubishi,FTO Super Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0682.jpg,1000000,4WD,411,980,,313 to ? W/Kg
Mitsubishi,GALANT 2.0 DOHC Turbo VR-4 '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0638.jpg,27810,4WD,202,1340,294,113 to ? W/Kg
Mitsubishi,GALANT GTO MR '70,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0615.jpg,21800,FR,123,980,142,94 to ? W/Kg
Mitsubishi,GTO SR '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0621.jpg,29910,4WD,222,1610,274,102 to ? W/Kg
Mitsubishi,GTO SR '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0626.jpg,29980,4WD,222,1610,274,102 to ? W/Kg
Mitsubishi,GTO SR '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0631.jpg,29980,4WD,222,1600,274,103 to ? W/Kg
Mitsubishi,GTO Twin Turbo '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0650.jpg,43150,4WD,276,1710,426,120 to ? W/Kg
Mitsubishi,GTO Twin Turbo '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0654.jpg,43230,4WD,276,1710,426,120 to ? W/Kg
Mitsubishi,GTO Twin Turbo '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0656.jpg,43230,4WD,276,1680,426,123 to ? W/Kg
Mitsubishi,GTO Twin Turbo MR '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0649.jpg,39800,4WD,276,1680,426,123 to ? W/Kg
Mitsubishi,GTO Twin Turbo MR '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0660.jpg,39790,4WD,276,1670,426,123 to ? W/Kg
Mitsubishi,HSR-II '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0678.jpg,300000,4WD,334,1200,441,208 to ? W/Kg
Mitsubishi,LEGNUM VR-4 Type V '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0642.jpg,28500,4WD,276,1550,363,133 to ? W/Kg
Mitsubishi,Lancer 1600 GSR Rally Car '74,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0636.jpg,50000,FR,153,825,,138 to ? W/Kg
Mitsubishi,Lancer 1600 GSR'74,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0616.jpg,14200,FR,108,825,139,98 to ? W/Kg
Mitsubishi,Lancer EX 1800GSR IC Turbo '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0617.jpg,26790,FR,158,1085,216,109 to ? W/Kg
Mitsubishi,Lancer Evolution GSR '92,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0643.jpg,27380,4WD,246,1240,309,148 to ? W/Kg
Mitsubishi,Lancer Evolution II GSR '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0645.jpg,28980,4WD,256,1250,309,153 to ? W/Kg
Mitsubishi,Lancer Evolution III GSR '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0646.jpg,29680,4WD,266,1260,309,158 to ? W/Kg
Mitsubishi,Lancer Evolution IV GSR '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0648.jpg,30000,4WD,276,1350,353,153 to ? W/Kg
Mitsubishi,Lancer Evolution IV Rally Car '97,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0669.jpg,300000,4WD,280,1230,490,170 to ? W/Kg
Mitsubishi,Lancer Evolution IX GSR '05,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0653.jpg,35700,4WD,276,1410,400,146 to ? W/Kg
Mitsubishi,Lancer Evolution IX GSR Touring Car '05,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0680.jpg,115500,4WD,389,1080,,269 to ? W/Kg
Mitsubishi,Lancer Evolution Super Rally Car '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0679.jpg,300000,4WD,296,1230,540,180 to ? W/Kg
Mitsubishi,Lancer Evolution V GSR '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0662.jpg,32480,4WD,276,1360,372,151 to ? W/Kg
Mitsubishi,Lancer Evolution VI GSR '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0664.jpg,32480,4WD,276,1360,372,151 to ? W/Kg
Mitsubishi,Lancer Evolution VI GSR T.M. EDITION '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0666.jpg,32780,4WD,276,1360,372,151 to ? W/Kg
Mitsubishi,Lancer Evolution VI GSR T.M. EDITION Special Color Pack,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0667.jpg,32980,4WD,276,1360,372,151 to 379 W/Kg
Mitsubishi,Lancer Evolution VI RS '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0668.jpg,25980,4WD,276,1260,372,163 to ? W/Kg
Mitsubishi,Lancer Evolution VI RS T.M. EDITION '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0671.jpg,25980,4WD,276,1260,372,163 to ? W/Kg
Mitsubishi,Lancer Evolution VI Rally Car '99,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0675.jpg,300000,4WD,298,1230,510,180 to ? W/Kg
Mitsubishi,Lancer Evolution VII GSR '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0665.jpg,29980,4WD,276,1400,382,147 to ? W/Kg
Mitsubishi,Lancer Evolution VII GT-A '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0661.jpg,33000,4WD,268,1480,343,135 to ? W/Kg
Mitsubishi,Lancer Evolution VII RS '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0670.jpg,25180,4WD,276,1320,382,156 to ? W/Kg
Mitsubishi,Lancer Evolution VIII GSR '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0672.jpg,32980,4WD,276,1410,392,146 to ? W/Kg
Mitsubishi,Lancer Evolution VIII MR GSR '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0673.jpg,33980,4WD,276,1400,400,147 to ? W/Kg
Mitsubishi,Lancer Evolution VIII RS '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0674.jpg,31600,4WD,276,1320,392,156 to ? W/Kg
Mitsubishi,Lancer Evolution X GSR Premium Package '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0663.jpg,42400,4WD,276,1540,421,134 to ? W/Kg
Mitsubishi,Lancer Evolution X Rally Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0681.jpg,192400,4WD,429,1115,,287 to ? W/Kg
Mitsubishi,MINICA DANGAN ZZ '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0614.jpg,10180,FF,63,640,74,73 to ? W/Kg
Mitsubishi,MIRAGE 1400GLX '78,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0613.jpg,9220,FF,78,795,119,73 to ? W/Kg
Mitsubishi,MIRAGE CYBORG ZR '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0619.jpg,19080,FF,173,1060,167,122 to ? W/Kg
Mitsubishi,PAJERO Evolution Rally Raid Car '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0639.jpg,450000,4WD,260,1825,353,106 to ? W/Kg
Mitsubishi,PAJERO Rally Raid Car '85,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0641.jpg,400000,4WD,227,1202,,141 to ? W/Kg
Mitsubishi,STARION 4WD Rally Car '84,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0676.jpg,1400000,4WD,343,1250,343,205 to 354 W/Kg
Mitsubishi,i Concept '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0611.jpg,35000,MR,64,790,92,61 to ? W/Kg
Mitsubishi,i-MiEV '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0610.jpg,46000,MR,63,1100,180,43 to 51 W/Kg
Monster Sport,SX4 Base Model '11,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0684.jpg,1600000,4WD,897,1090,887,614 to ? W/Kg
Monster Sport,Sport SX4 Pikes Peak Special,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0683.jpg,1600000,4WD,870,1090,887,595 to ? W/Kg
Mugen,S2000 '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0685.jpg,50000,FR,246,1240,,148 to ? W/Kg
NISMO,270R '94,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0686.jpg,45000,FR,266,1240,338,160 to ? W/Kg
NISMO,400R '96,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0689.jpg,120000,4WD,394,1550,468,190 to ? W/Kg
NISMO,Fairlady Z S-tune concept by GRANTURISMO (Z33) '02,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0687.jpg,50000,FR,265,1320,,150 to ? W/Kg
NISMO,Fairlady Z Z-tune (Z33) '03,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0692.jpg,150000,FR,373,1250,,222 to ? W/Kg
NISMO,GT-R LM Road Going Version '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0688.jpg,500000,FR,301,1580,372,142 to 469 W/Kg
NISMO,Skyline GT-R R-tune (R34) '99,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0691.jpg,125000,4WD,444,1560,475,212 to ? W/Kg
NISMO,Skyline GT-R S-tune (R32) '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0690.jpg,90000,4WD,394,1500,431,196 to ? W/Kg
Nissan,180SX Type X '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0734.jpg,24980,FR,202,1220,274,124 to ? W/Kg
Nissan,200SX '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0735.jpg,24980,FR,202,1220,274,124 to ? W/Kg
Nissan,200SX (S14) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0741.jpg,25950,FR,217,1250,274,130 to ? W/Kg
Nissan,240RS Rally Car '85,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0758.jpg,750000,FR,237,970,235,182 to ? W/Kg
Nissan,240SX '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0736.jpg,24980,FR,202,1220,274,124 to ? W/Kg
Nissan,240SX (S14) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0742.jpg,25950,FR,217,1250,274,130 to ? W/Kg
Nissan,240ZG (HS30) '71,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0721.jpg,55000,FR,148,1010,206,109 to ? W/Kg
Nissan,300ZX 2by2 (Z32) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0751.jpg,43980,FR,276,1580,388,130 to ? W/Kg
Nissan,300ZX 2seater (Z32) '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0756.jpg,39500,FR,276,1510,388,136 to ? W/Kg
Nissan,300ZX 2seater (Z32) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0753.jpg,39900,FR,276,1520,388,136 to ? W/Kg
Nissan,"350Z (Z33, EU) '03",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0782.jpg,33000,FR,283,1320,371,160 to ? W/Kg
Nissan,"350Z (Z33, US) '03",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0781.jpg,33000,FR,283,1320,371,160 to ? W/Kg
Nissan,350Z Concept LM Race Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0824.jpg,1000000,FR,485,1120,,323 to ? W/Kg
Nissan,"350Z Roadster (Z33, EU) '03",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0761.jpg,36000,FR,276,1550,363,133 to ? W/Kg
Nissan,"350Z Roadster (Z33, US) '03",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0760.jpg,36000,FR,276,1550,363,133 to ? W/Kg
Nissan,BLUEBIRD 1600 Deluxe (510) '69,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0701.jpg,25700,FR,91,930,129,73 to ? W/Kg
Nissan,BLUEBIRD Hardtop 1800SSS (910) '79,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0702.jpg,12680,FR,104,1050,147,73 to ? W/Kg
Nissan,BLUEBIRD Rally Car (510) '69,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0709.jpg,125000,FR,128,965,152,99 to ? W/Kg
Nissan,Be-1 '87,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0697.jpg,12930,FF,51,670,74,57 to ? W/Kg
Nissan,C-WEST RAZO SILVIA '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0796.jpg,75000,FR,296,1150,,192 to 383 W/Kg
Nissan,CALSONIC SKYLINE '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0812.jpg,750000,FR,454,1100,686,307 to ? W/Kg
Nissan,CALSONIC SKYLINE GT-R '93,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0807.jpg,1000000,4WD,542,1260,490,321 to 520 W/Kg
Nissan,CONCEPT 2020 Vision Gran Turismo,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1351.jpg,1000000,4WD,,,,? to ? W/Kg
Nissan,CUBE EX (FF/CVT) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0698.jpg,14420,FF,97,1070,137,67 to ? W/Kg
Nissan,CUBE X '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0696.jpg,14180,FF,81,970,106,62 to ? W/Kg
Nissan,Calsonic IMPUL GT-R '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0819.jpg,950000,FR,493,1100,510,335 to ? W/Kg
Nissan,EXA CANOPY L.A.Version Type S '88,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0706.jpg,14810,FF,118,1070,137,82 to ? W/Kg
Nissan,FALKEN GT-R '04,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0808.jpg,200000,4WD,493,1360,588,271 to ? W/Kg
Nissan,Fairlady 2000 (SR311) '68,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0719.jpg,55000,FR,143,930,176,115 to ? W/Kg
Nissan,Fairlady 240ZG (HS30) '71,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0720.jpg,55000,FR,148,1010,206,109 to ? W/Kg
Nissan,Fairlady Z (Z34) '08,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0783.jpg,43750,FR,331,1530,365,161 to ? W/Kg
Nissan,Fairlady Z 280Z-L 2seater (S130) '78,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0712.jpg,38000,FR,143,1225,225,87 to ? W/Kg
Nissan,Fairlady Z 300ZX (Z31) '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0739.jpg,32000,FR,227,1380,333,122 to ? W/Kg
Nissan,Fairlady Z 300ZX TwinTurbo 2seater (Z32) '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0757.jpg,39500,FR,276,1510,388,136 to ? W/Kg
Nissan,Fairlady Z 300ZX Version R TwinTurbo 2by2 (Z32) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0750.jpg,43980,FR,276,1580,388,130 to ? W/Kg
Nissan,Fairlady Z 300ZX Version S TwinTurbo 2seater (Z32) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0754.jpg,39900,FR,276,1520,388,136 to ? W/Kg
Nissan,Fairlady Z Concept LM Race Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0836.jpg,1000000,FR,590,1120,,393 to 622 W/Kg
Nissan,Fairlady Z Roadster (Z33) '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0759.jpg,36000,FR,276,1550,363,133 to ? W/Kg
Nissan,Fairlady Z Version S (Z33) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0768.jpg,33000,FR,276,1440,363,143 to ? W/Kg
Nissan,Fairlady Z Version S (Z33) '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0770.jpg,36300,FR,309,1480,358,155 to ? W/Kg
Nissan,Fairlady Z Version ST (Z33 Option Wheel) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0765.jpg,36000,FR,276,1450,363,142 to ? W/Kg
Nissan,GRAN TURISMO SKYLINE GT-R '01,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0801.jpg,125000,4WD,444,1560,475,212 to ? W/Kg
Nissan,GRAN TURISMO SKYLINE GT-R (PaceCar) '01,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0784.jpg,100000,4WD,321,1560,392,154 to ? W/Kg
Nissan,GT-R '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0802.jpg,77700,4WD,473,1740,588,203 to ? W/Kg
Nissan,GT-R Black Mask '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0804.jpg,250000,4WD,487,1740,,209 to ? W/Kg
Nissan,GT-R Black edition '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0805.jpg,94710,4WD,542,1730,632,234 to 603 W/Kg
Nissan,GT-R Concept (Tokyo Motor Show 2001) '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0800.jpg,1000000,4WD,434,1560,,208 to ? W/Kg
Nissan,GT-R Concept LM Race Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0835.jpg,1000000,FR,597,1100,,405 to ? W/Kg
Nissan,GT-R GT500 Base Model '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0822.jpg,950000,FR,493,1100,510,335 to ? W/Kg
Nissan,GT-R GT500 Stealth Model,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0830.jpg,1100000,FR,542,1050,588,386 to ? W/Kg
Nissan,GT-R LM Nismo '15,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1367.jpg,,FF,,880,,? to ? W/Kg
Nissan,GT-R N24 GT Academy '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0806.jpg,500000,4WD,544,1700,632,239 to 499 W/Kg
Nissan,GT-R N24 Schulze Motorsport '11,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0810.jpg,500000,4WD,493,1505,,245 to ? W/Kg
Nissan,GT-R NISMO '14,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1353.jpg,154440,4WD,,,,? to 634 W/Kg
Nissan,GT-R NISMO GT3 '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0833.jpg,350000,FR,542,1350,637,300 to ? W/Kg
Nissan,GT-R NISMO GT3 15th Anniversary Edition '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1157.jpg,450000,FR,621,1350,,343 to 505 W/Kg
Nissan,GT-R NISMO GT3 Base Model '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0832.jpg,350000,FR,542,1350,637,300 to ? W/Kg
Nissan,GT-R NISMO GT3 N24 Schulze Motorsport '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0831.jpg,350000,FR,542,1350,637,300 to ? W/Kg
Nissan,GT-R Proto '05,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0798.jpg,430000,4WD,433,1730,,187 to ? W/Kg
Nissan,GT-R R35 Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0834.jpg,357500,4WD,635,1215,,390 to 650 W/Kg
Nissan,GT-R SpecV '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0803.jpg,157500,4WD,478,1680,588,213 to ? W/Kg
Nissan,ISMO GT3 Nissan GT Academy Team RJN '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1346.jpg,350000,FR,592,1350,689,327 to ? W/Kg
Nissan,LOCTITE ZEXEL GT-R '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0813.jpg,750000,FR,454,1100,686,307 to ? W/Kg
Nissan,Leaf G '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0705.jpg,40600,FF,107,1520,280,53 to ? W/Kg
Nissan,MICRA '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0704.jpg,10950,FF,89,900,121,73 to ? W/Kg
Nissan,MOTUL AUTECH GT-R '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0817.jpg,950000,FR,444,1130,470,293 to ? W/Kg
Nissan,MOTUL PITWORK Z '04,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0823.jpg,750000,FR,458,1080,706,317 to ? W/Kg
Nissan,March 12SR '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0707.jpg,17830,FF,108,960,134,84 to ? W/Kg
Nissan,March 12c 5door '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0703.jpg,10950,FF,89,910,121,73 to ? W/Kg
Nissan,March G# '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0699.jpg,13080,FF,78,830,106,70 to ? W/Kg
Nissan,OPTION Stream Z '04,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0826.jpg,200000,FR,735,1440,847,381 to ? W/Kg
Nissan,PAO '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0694.jpg,15400,FF,51,760,74,50 to ? W/Kg
Nissan,PENNZOIL Nismo GT-R '99,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0814.jpg,750000,FR,493,1200,706,307 to ? W/Kg
Nissan,PENNZOIL ZEXEL GT-R '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0811.jpg,750000,FR,454,1100,686,307 to ? W/Kg
Nissan,PRIMERA 2.0Te '90,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0713.jpg,22840,FF,148,1170,186,94 to ? W/Kg
Nissan,PRIMERA 20V '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0724.jpg,23900,FF,201,1320,206,114 to ? W/Kg
Nissan,PRIMERA 20V (EU) '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0725.jpg,23900,FF,201,1320,206,114 to ? W/Kg
Nissan,R390 GT1 '98,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0837.jpg,1700000,MR,641,1000,706,478 to ? W/Kg
Nissan,R390 GT1 Road Car '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0799.jpg,1000000,MR,345,1180,490,218 to ? W/Kg
Nissan,R89C '89,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0838.jpg,1750000,MR,789,900,784,653 to ? W/Kg
Nissan,R92CP '92,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0839.jpg,1920000,MR,789,900,784,653 to ? W/Kg
Nissan,SILEIGHTY '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0738.jpg,22880,FR,202,1170,274,129 to ? W/Kg
Nissan,SILVIA (CSP311) '65,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0700.jpg,45000,FR,89,980,132,67 to ? W/Kg
Nissan,SILVIA 240RS (S110) '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0752.jpg,72200,FR,237,970,235,182 to ? W/Kg
Nissan,SILVIA K's (S13) '88,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0726.jpg,18860,FR,173,1140,225,113 to ? W/Kg
Nissan,SILVIA K's (S13) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0737.jpg,20390,FR,202,1170,274,129 to ? W/Kg
Nissan,SILVIA K's AERO (S14) '93,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0731.jpg,25340,FR,217,1220,274,133 to ? W/Kg
